,hhincome
90685,23144
90690,12000
90691,11641
90709,16440
90735,13020
90736,11290
90737,21696
90738,7153
90759,75000
90771,31200
90778,30842
90781,50005
90790,58140
90797,40588
90812,0
90818,61030
90844,25280
90845,10980
90855,1
90863,8640
90866,39641
90876,6920
90877,11065
90882,18156
90887,62367
90902,130002
90903,10141
90904,0
90912,26730
90913,50001
90927,21600
90962,40800
90968,105060
90969,85747
90972,22800
90978,64584
90979,45002
91003,80789
91004,26400
91007,27249
91008,0
91009,25534
91010,0
91031,30000
91046,23400
91082,12000
91083,51291
91088,50000
91091,72560
91092,16200
91095,335603
91102,38000
91106,60320
91107,25441
91108,63095
91122,53000
91129,19202
91132,90100
91138,14880
91155,76931
91176,0
91177,56584
91212,0
91213,85000
91214,89551
91220,13000
91228,6000
91235,90002
91240,24000
91253,26158
91263,4
91264,28048
91286,3481
91300,93200
91301,40640
91305,72001
91306,48081
91312,185775
91315,25867
91316,0
91321,23508
91324,56101
91325,26838
91343,6904
91347,24934
91372,25846
91395,50000
91471,35060
91477,40004
91480,55000
91489,11544
91490,784
91498,23000
91510,18368
91514,16441
91519,28368
91520,21241
91521,14413
91527,95400
91530,6000
91535,13944
91540,50001
91555,24385
91576,20000
91584,22225
91585,50005
91595,11844
91596,17377
91613,5050
91617,55000
91651,72001
91654,16743
91663,23010
91667,107339
91672,60000
91673,11610
91676,19658
91684,28745
91687,30864
91697,27070
91698,30410
91699,260612
91700,32760
91708,43101
91709,8280
91713,67835
91718,86600
91737,110337
91745,27875
91756,31210
91761,167016
91762,14041
91779,61580
91788,29000
91803,80000
91813,24144
91819,15001
91837,65000
91862,35184
91876,58000
91883,18921
91884,36390
91887,18948
91888,19201
91899,124000
91900,0
91908,45013
91933,121508
91941,0
91958,23000
91959,4000
91960,20000
91976,11838
91987,60001
92004,10968
92011,994
92020,70509
92021,10000
92022,30002
92023,19249
92029,56858
92030,29300
92045,90004
92046,18400
92049,0
92050,63000
92056,2500
92059,13944
92066,54716
92083,40600
92112,380000
92128,11281
92144,35000
92152,9505
92153,40015
92183,30
92196,0
92214,18681
92236,19726
92268,128142
92269,162110
92274,49461
92275,20653
92280,76810
92290,57640
92291,61050
92301,19801
92302,42510
92347,30522
92380,30000
92383,50000
92384,31768
92398,14041
92401,44642
92402,14412
92426,21541
92438,59817
92439,19653
92454,75002
92477,19200
92478,20200
92511,38208
92519,2
92537,38047
92538,30000
92539,21650
92540,38212
92548,24945
92558,24000
92559,220863
92576,33241
92577,600
92585,46600
92588,65900
92596,25013
92599,34202
92600,40337
92601,0
92614,94971
92629,0
92632,17000
92633,30004
92637,109161
92672,55001
92680,62400
92681,12720
92682,16441
92685,12913
92686,0
92690,21892
92691,53043
92714,20292
92727,13296
92728,0
92735,20002
92736,25000
92745,25335
92746,39001
92768,14000
92772,80000
92831,12384
92866,14880
92869,8140
92875,42740
92886,27631
92923,15360
92933,23800
92936,44793
92947,49668
92948,12505
92960,76295
92965,50541
92966,33600
93053,24157
93056,37008
93071,20729
93075,38007
93076,2976
93079,90000
93084,37980
93094,22188
93105,24963
93114,34320
93115,30416
93145,47001
93176,38000
93177,-1800
93205,39240
93206,25080
93211,48930
93212,3372
93215,24960
93216,15015
93224,33888
93227,9300
93228,156930
93262,25560
93263,41334
93313,19719
93320,10620
93321,42802
93333,44610
93344,55284
93357,80000
93358,36117
93374,55000
93402,45000
93403,48221
93406,26694
93412,23568
93416,27241
93417,32432
93418,21384
93432,28441
93456,26000
93481,69710
93488,37762
93498,40000
93518,38400
93537,72080
93538,25452
93541,50041
93542,15194
93543,20968
93544,55513
93551,15841
93552,11857
93625,51002
93626,28600
93632,44655
93646,38300
93647,73037
93666,42301
93702,110071
93705,85480
93713,0
93757,40016
93780,8400
93791,6480
93792,48862
93801,21601
93802,0
93827,98300
93828,910
93840,57000
93843,55317
93879,11010
93882,57430
93885,73021
93888,19171
93889,75417
93901,180073
93938,75000
93939,21604
93946,23955
93966,27000
94015,70001
94019,35000
94022,13104
94029,110036
94036,19309
94041,744
94049,1000
94063,75010
94064,12540
94074,0
94093,125505
94099,63750
94100,33096
94112,42556
94117,80240
94128,115000
94129,25000
94142,21600
94143,0
94144,13200
94151,21015
94156,38401
94166,45885
94167,66590
94170,15312
94171,11160
94186,15000
94187,17301
94201,49500
94204,18452
94205,11
94219,89080
94224,50021
94227,47000
94228,20787
94236,19500
94237,120000
94240,17676
94246,110855
94252,41980
94257,92265
94270,28801
94277,162091
94281,55001
94282,76320
94283,2400
94284,30000
94285,48000
94297,46000
94298,22167
94304,14000
94310,11520
94311,542650
94324,161875
94340,35001
94355,25001
94365,37541
94378,19729
94395,50255
94405,10000
94412,11042
94419,17641
94422,9817
94451,50020
94452,18555
94458,55000
94461,50121
94474,67478
94479,0
94505,-4999
94506,4405
94507,16204
94508,9600
94522,22441
94525,10022
94538,29100
94544,40751
94558,70101
94565,53006
94600,85008
94613,32825
94643,74128
94644,28000
94649,63100
94650,30299
94651,2100
94689,53137
94726,98500
94727,62200
94739,20332
94762,129524
94763,17200
94764,96761
94768,22138
94769,2400
94777,55501
94778,55275
94779,21832
94807,94000
94823,35000
94849,46000
94852,13000
94855,12852
94868,30001
94871,35500
94879,101300
94898,35000
94909,9070
94910,20000
94911,35355
94912,12241
94915,15241
94916,11641
94970,22441
94971,19009
94984,0
95002,11401
95005,927390
95028,34038
95042,25361
95047,41491
95050,26441
95056,110568
95057,19560
95058,142602
95061,108784
95064,25523
95076,35772
95077,27109
95080,10080
95099,65412
95107,8400
95108,10453
95112,0
95124,65000
95173,21841
95176,12025
95177,31560
95178,36000
95181,-2000
95182,7802
95183,18313
95184,26000
95195,9000
95215,9480
95219,31000
95220,231000
95225,39650
95226,24396
95232,9480
95274,9300
95275,33084
95276,3600
95296,18411
95309,25001
95314,222952
95315,30531
95330,27800
95337,27050
95346,10002
95352,156840
95358,171
95368,34501
95369,74651
95386,65101
95393,8041
95412,52000
95413,15600
95418,47451
95429,25749
95430,34668
95434,12374
95460,7296
95470,32830
95475,30000
95487,0
95506,0
95507,17148
95537,38000
95542,25000
95563,24847
95581,35402
95582,37058
95587,20043
95596,1
95597,1
95604,45890
95605,40025
95625,34081
95626,18841
95629,16200
95638,17796
95639,0
95645,9564
95646,0
95653,16500
95654,21600
95655,16428
95658,42603
95661,18000
95669,30010
95670,133733
95671,43486
95696,70383
95704,15600
95729,92180
95734,48000
95737,44805
95750,1099999
95751,51000
95761,80001
95791,25535
95792,38400
95795,71600
95831,72047
95832,5051
95835,17176
95870,17294
95873,35000
95877,40000
95880,74460
95881,101100
95884,22441
95885,60025
95890,37753
95918,76017
95943,16000
95951,20700
95952,0
95953,20141
96010,204500
96017,531300
96028,69600
96034,111400
96035,42813
96053,6708
96054,15612
96055,100016
96066,22000
96079,201770
96089,16006
96097,5000
96112,62000
96113,43000
96114,306775
96128,27042
96129,13180
96132,23270
96149,41360
96150,70000
96173,10010
96180,185000
96211,15000
96257,96900
96280,85026
96295,55616
96323,12468
96324,12326
96325,6881
96336,111993
96341,5062
96342,30182
96350,50007
96351,115012
96355,19111
96360,119494
96363,34740
96367,36412
96376,192002
96377,45225
96378,52922
96386,87203
96389,52072
96390,90612
96455,30025
96473,146120
96518,101122
96528,216001
96541,173000
96551,52947
96552,21600
96553,88944
96578,0
96579,50439
96588,0
96596,130478
96620,80002
96630,27214
96637,13383
96665,102000
96670,247020
96675,56400
96680,6001
96681,62060
96704,23441
96715,55552
96723,70509
96729,8892
96732,42180
96733,41088
96741,26040
96742,98999
96745,10000
96773,12841
96774,10420
96787,60001
96788,37433
96792,29020
96822,24240
96823,37021
96826,56033
96858,50241
96862,60827
96887,40002
96893,18200
96897,44457
96911,83041
96918,7200
96919,1
96920,100000
96921,35059
96925,24120
96934,73000
96938,34400
96941,61655
97044,16503
97047,45000
97048,26880
97049,48000
97057,16297
97058,22248
97092,172852
97117,15241
97159,35400
97169,91905
97170,92202
97182,12326
97186,56000
97201,35250
97204,50000
97205,316775
97248,93639
97261,9243
97271,80220
97299,16981
97325,47720
97342,82000
97350,1100116
97351,57350
97394,50000
97431,1102399
97432,75071
97433,150000
97442,135000
97443,23000
97446,67408
97453,102392
97463,30961
97464,31000
97484,35001
97485,22000
97494,12660
97505,0
97506,20000
97515,13800
97532,95032
97540,55001
97547,5000
97551,82572
97563,49732
97576,10800
97588,321250
97616,41020
97635,21000
97683,155929
97684,127001
97685,11012
97704,64000
97739,115000
97795,47401
97796,13011
97821,70545
97835,58769
97843,39723
97848,60000
97862,79127
97906,26000
97911,79001
97923,73000
97928,126046
97976,29890
97983,74001
97984,72541
97985,171350
98048,0
98049,36920
98063,15372
98064,24471
98073,46700
98076,55100
98079,16920
98080,8556
98083,6000
98090,65100
98091,15361
98104,51801
98122,52708
98126,85000
98135,52451
98174,6200
98177,75000
98178,33600
98179,10200
98185,97001
98190,30000
98191,130100
98195,88020
98220,28415
98248,37963
98265,5202
98284,50000
98314,43200
98315,0
98316,275195
98405,57137
98473,161318
98476,22500
98477,0
98490,46745
98493,89427
98506,150000
98514,55900
98515,39550
98555,127501
98575,18100
98587,69000
98602,13668
98634,21001
98647,52790
98648,22259
98674,48012
98675,6005
98689,29000
98705,95010
98708,23000
98738,55000
98739,10460
98740,70102
98741,75000
98742,5883
98745,32104
98770,58000
98789,9802
98790,19356
98795,13104
98796,68000
98801,24014
98806,5000
98807,21045
98811,2400
98826,62122
98827,42349
98830,27754
98833,5007
98848,51552
98857,107816
98867,12852
98868,16140
98869,28995
98873,78050
98877,66672
98886,64216
98887,130147
98898,63000
98908,41501
98909,65006
98916,8010
98923,80000
98934,27754
98935,29120
98936,75000
98939,20800
98940,19909
98951,16045
98955,47000
98956,32000
98988,47979
98992,12000
99010,10938
99020,42000
99021,58776
99031,55000
99037,11000
99038,24000
99050,46540
99063,60180
99081,162093
99082,194225
99100,0
99119,35000
99120,26010
99123,28653
99124,65155
99135,36200
99142,60000
99143,60060
99176,65060
99184,35745
99185,10441
99188,201068
99199,35000
99210,25572
99219,20720
99233,1100010
99234,118000
99235,60000
99236,6000
99241,24000
99292,50000
99307,105251
99327,1672
99340,0
99355,162093
99363,50001
99372,49800
99377,5
99382,80002
99442,14881
99460,15410
99463,34802
99464,35268
99465,19485
99472,40001
99484,10477
99485,20000
99492,28000
99501,0
99502,16632
99519,119200
99540,6000
99547,24005
99551,31701
99589,50002
99590,13561
99593,34737
99602,170
99609,19812
99631,35000
99657,18126
99667,77105
99678,65753
99683,90434
99691,11642
99698,186492
99706,164225
99707,22001
99727,5000
99731,4225
99752,11521
99753,48801
99765,81141
99780,20200
99790,42000
99871,47001
99911,67502
99912,0
99913,30051
99914,20000
99920,27002
99921,53100
99931,52205
99937,32700
99958,34401
99959,71750
99962,101001
99973,41505
99989,57613
99990,10870
100029,137385
100040,145300
100044,70002
100045,80452
100048,89413
100053,100400
100110,37901
100166,40150
100262,185505
100283,200030
100315,55000
100323,20522
100342,95040
100343,14000
100346,29940
100363,20000
100366,25000
100367,26448
100383,17520
100389,15384
100410,22000
100413,65000
100437,109056
100459,22002
100460,30040
100461,15002
100465,41051
100466,18504
100467,102550
100514,20471
100517,201659
100558,99472
100564,75000
100565,70000
100569,50007
100572,37005
100573,13897
100574,15865
100575,122827
100610,2756
100611,15240
100622,51574
100632,19200
100633,43631
100649,115006
100680,14043
100681,78430
100694,130017
100712,25970
100713,10800
100716,61258
100717,71763
100729,21650
100737,189100
100740,65851
100757,42001
100760,96011
100761,24877
100765,49001
100770,85521
100776,13000
100777,25000
100785,40002
100788,9600
100791,60102
100792,82501
100793,100411
100794,63002
100797,110009
100823,12401
100843,21343
100849,5293
100855,28201
100856,65000
100883,77502
100889,24000
100892,35003
100917,23150
100937,154196
100962,12000
100963,0
100969,1
100970,20000
100971,209425
100974,100646
101008,6201
101021,80000
101022,134100
101023,49010
101034,36001
101069,100550
101080,43170
101081,47000
101085,56005
101110,1
101111,75600
101112,221555
101133,92410
101134,68051
101151,177368
101168,50200
101169,76001
101179,28800
101198,11642
101235,35000
101278,19620
101279,0
101297,39225
101301,95052
101336,40902
101382,151785
101383,20000
101384,10029
101390,12960
101412,35000
101421,35000
101443,115000
101489,12000
101543,25000
101556,10224
101570,110320
101635,108525
101643,65906
101656,18233
101663,37450
101690,19212
101691,34000
101692,81000
101693,50000
101704,22013
101707,33000
101710,60400
101714,10968
101715,1
101740,90211
101753,63241
101763,20001
101766,87160
101770,19780
101801,86100
101818,62001
101819,183000
101832,1200
101843,90110
101887,141058
101888,37934
101918,50105
101998,95261
102003,75300
102010,148000
102011,60000
102027,33000
102064,12481
102081,13200
102093,103316
102094,21241
102103,20314
102113,24300
102119,46000
102120,78550
102126,118054
102138,101910
102162,90020
102166,106898
102257,21384
102279,29652
102280,60224
102292,63000
102295,6000
102298,34038
102299,38030
102314,55561
102315,65000
102334,3000
102335,10022
102336,21600
102337,84952
102341,19536
102374,102456
102383,86090
102415,20041
102463,19057
102470,11928
102473,33684
102474,53000
102481,14000
102507,50500
102526,5020
102557,15895
102558,17641
102584,30731
102589,94610
102592,25010
102605,32510
102611,21500
102618,36064
102621,-2879
102622,22829
102625,65001
102631,150091
102640,35000
102674,48000
102718,30000
102733,24081
102762,18000
102768,500
102775,11641
102778,30000
102781,2
102786,100300
102787,16441
102808,80495
102809,21601
102830,0
102831,0
102851,75001
102875,9601
102881,12000
102898,74802
102952,99015
102976,21599
102989,0
102996,8597
102999,22356
103009,60626
103016,18469
103017,25596
103018,16035
103026,80000
103041,85515
103042,57526
103077,19236
103098,250243
103111,109801
103124,36508
103143,118761
103153,10956
103154,60000
103155,262935
103164,29760
103165,14600
103172,165744
103175,45900
103176,133568
103177,9290
103181,106551
103192,31844
103193,35003
103194,101091
103195,117710
103209,6000
103224,34010
103225,14301
103228,87768
103245,45001
103308,18577
103351,50665
103358,51001
103363,80300
103384,11268
103395,34005
103396,40000
103406,32215
103413,69000
103416,72763
103430,98011
103439,2
103477,137010
103503,25100
103531,33792
103557,32001
103562,35121
103563,24750
103628,94040
103683,35178
103684,79021
103697,82510
103701,7201
103706,27468
103722,28014
103739,39781
103745,50000
103749,56002
103791,24000
103792,19728
103800,35643
103803,30852
103823,19202
103828,106550
103829,10830
103836,54860
103839,41641
103845,37260
103902,34203
103924,37000
103927,103516
103938,179020
103965,70020
103979,55698
103986,100001
103987,67552
103988,29041
103994,40015
103997,43872
104008,12865
104017,43700
104061,80000
104067,40000
104068,320201
104078,30045
104083,20952
104084,24000
104085,22800
104086,78000
104089,35355
104112,53401
104124,60000
104125,75000
104128,60121
104140,21609
104157,60000
104186,32432
104187,5456
104194,25000
104195,50000
104203,27500
104224,14232
104239,64747
104240,15757
104241,3160
104248,165400
104255,97004
104285,22405
104286,33000
104302,17400
104303,2002
104309,59000
104325,15081
104326,31685
104345,48081
104361,16062
104366,0
104367,29261
104390,45958
104391,20432
104392,23088
104437,38881
104449,22000
104450,21430
104467,-9818
104468,96049
104469,86513
104470,91800
104471,46971
104474,24611
104475,58004
104478,508552
104479,41292
104482,27458
104483,141778
104493,120040
104509,40043
104510,51252
104511,19260
104520,70093
104565,18840
104574,49001
104581,20673
104593,34158
104600,1673
104610,53000
104614,40357
104618,106921
104663,22800
104675,134100
104678,161811
104681,24501
104682,25741
104688,37432
104689,19981
104696,83482
104697,22956
104711,59500
104723,32042
104724,26326
104725,19200
104731,71600
104741,11209
104760,16800
104796,43004
104809,39253
104818,33536
104819,11208
104829,60907
104843,141521
104844,13249
104849,26487
104873,20
104876,32996
104877,52200
104880,20200
104893,9600
104898,15841
104899,24720
104902,21469
104907,41292
104908,32820
104932,0
104937,76085
104938,45645
104939,40350
104962,43329
105011,161871
105012,18673
105013,26046
105019,19828
105027,30751
105030,57521
105031,10968
105032,39201
105044,24556
105045,70451
105066,28661
105072,29979
105092,85001
105111,40005
105116,60605
105124,40001
105125,142500
105135,64100
105136,55360
105137,56802
105158,44007
105175,173121
105176,28004
105193,20400
105199,50208
105297,12673
105302,14820
105303,97012
105308,117100
105311,552502
105312,32688
105313,20001
105318,60000
105321,91026
105322,50002
105326,23691
105331,45060
105335,47199
105351,25015
105366,89167
105372,25202
105373,40200
105374,17142
105388,30778
105391,41000
105402,37957
105403,28680
105411,23550
105412,32701
105421,25302
105422,280
105429,88050
105432,5
105439,57603
105446,2
105447,72362
105450,10800
105453,60056
105472,73100
105479,60000
105526,100024
105556,13044
105557,32326
105560,85000
105561,66046
105564,31213
105578,30915
105579,23061
105610,16292
105611,140059
105612,120006
105615,17208
105620,361
105636,422000
105644,2400
105648,18010
105709,16764
105712,54935
105713,22024
105716,48970
105721,22203
105722,90051
